"content","cmp_code","eu_code"
"Gleichzeitig wollen wir die Anstrengungen verstärken, um die beruflichen Qualifikationen von Menschen mit Zuwanderungsgeschichte nachträglich zu verbessern, damit sie noch bessere Chancen auf dem Arbeitsmarkt haben und einen noch stärkeren Beitrag zur wirtschaftlichen Entwicklung unseres Landes leisten können.","411",NA
"Mehr Menschen mit Zuwanderungsgeschichte für den öffentlichen Dienst gewinnen",NA,NA
"Wir werben dafür, dass sich mehr junge Menschen mit Zuwanderungsgeschichte für eine berufliche Laufbahn im öffentlichen Dienst, insbesondere als Lehrerinnen und Lehrer, als Polizistinnen und Polizisten oder in der Justiz entscheiden.","607",NA
"Bildungschancen verbessern und Sprachfähigkeit fördern",NA,NA
"Kinder und Jugendliche aus Zuwandererfamilien haben in den vergangenen Jahren deutlich bessere Schul-und Bildungsabschlüsse erzielt.","503",NA
"Im Vergleich zu Gleichaltrigen ohne Zuwanderungsgeschichte haben sie jedoch nach wie vor oft Probleme in Schule und Berufsausbildung.","503",NA
"Wir wollen, dass diese Kinder und Jugendlichen weiter aufholen und bessere Schul-und Bildungsabschlüsse erzielen.","503",NA
"Dazu gehört auch, dass Eltern stärker als bisher die Schulvorbereitung und laufbahn ihrer Kinder aktiv begleiten.","506",NA
"Dabei wollen wir sie durch besondere Elternprogramme unterstützen.","506",NA
"Der Schlüssel für eine erfolgreiche Integration sind gute Deutschkenntnisse.","506",NA
"Wir werden das frühe Erlernen der deutschen Sprache weiter konsequent fördern.","506",NA
"Deutsch als gemeinsame Sprache schafft Identität und stärkt den Zusammenhalt in unserer Gesellschaft.","601",NA
"Wir erwarten von Zuwandernden, dass sie die deutsche Sprache erlernen.","608",NA
"Wer sich verweigert, Deutsch zu lernen, hat in unserem Land keine Zukunftschancen.","608",NA
"Konsequente Politik des Forderns und Förderns",NA,NA
"Erfolgreiche Integration braucht das Zusammenwirken der zugewanderten und der einheimischen Bevölkerung.","608",NA
"CDU und CSU setzen weiterhin auf eine konsequente Politik des Forderns und Förderns.","608",NA
"So bauen wir Integrationsversäumnisse und -mängel weiter ab.","608",NA
"Unser Fahrplan dafür ist der Nationale Aktionsplan Integration.","608",NA
"Einbürgerung: Bekenntnis zu unserem Land und unseren Werten",NA,NA
"Der Wille zur Einbürgerung ist das Bekenntnis zu unserem Land und den Werten unseres Grundgesetzes.","608",NA
"Die Annahme unserer Staatsangehörigkeit – verbunden mit der Aufgabe der bisherigen Staatsangehörigkeit – ist ein starkes Zeichen der Zugehörigkeit.","608",NA
"Sie bringt die vollen staatsbürgerlichen Rechte und Pflichten.","608",NA
"Sie kann Integration nicht ersetzen und ist kein Mittel, sondern stärkster Ausdruck einer erfolgreichen Integration.","608",NA
"Ein allgemeines kommunales Wahlrecht für Ausländer lehnen wir ab.","0",NA
"Wir werben stattdessen bei denen, die schon über Jahre bei uns leben, arbeiten und gut integriert sind, dass sie die Möglichkeit nutzen, die deutsche Staatsangehörigkeit anzunehmen.","608",NA
"Eine generelle Hinnahme doppelter Staatsbürgerschaften lehnen wir ab.","608",NA
"Mehrstaatlichkeit ist oft mit Problemen bei der Rechtsdurchsetzung auch in zivilen Auseinandersetzungen verbunden.","608",NA
"In Deutschland geborene Kinder von Ausländern mit unbefristetem Aufenthaltsrecht erlangen mit ihrer Geburt neben der Staatsangehörigkeit ihrer Eltern auch die deutsche Staatsangehörigkeit.","608",NA
"Später müssen sie sich entscheiden, welche der beiden sie behalten wollen.","608",NA
"Dieses sogenannte Optionsmodell hat sich bisher bewährt.","608",NA
"Die meisten jungen Erwachsenen entscheiden sich für die deutsche Staatsbürgerschaft.","608",NA
"Dieses Ja zu unserem Land begrüßen wir.","608",NA
"Integration erfordert auch Konsequenz",NA,NA
"Vielfalt braucht Zusammenhalt.","608",NA
"Deshalb haben wir die Integrationspolitik in das Zentrum politischen Handelns gerückt und umfangreiche Angebote für eine gelingende Integration geschaffen.","608",NA
"CDU und CSU treten zugleich Integrationsverweigerern entschieden entgegen, auch im Interesse der großen Mehrheit rechtstreuer Zuwanderer.","608",NA
"Wer unsere Unterstützung will, muss durch sein Verhalten den Willen zur Integration deutlich machen.","608",NA
"Wer sich seinen Pflichten entzieht, muss mit Folgen für seinen Aufenthaltsstatus und seine Leistungsansprüche rechnen.","608",NA
"Wenn religiös oder kulturell übermittelte Traditionen zu einer Missachtung unserer Rechtsordnung führen, dürfen wir dies nicht akzeptieren.","608",NA
"Der Abschottung in Parallelgesellschaften und islamischen Sondergerichten außerhalb unserer Rechtsordnung treten wir entschieden entgegen.","608",NA
"Wir erwarten dabei auch von den muslimischen Verbänden ein erkennbareres Gegensteuern.","608",NA
"CDU und CSU rufen deshalb die muslimischen Verbände zu einer engen Zusammenarbeit auf.","608",NA
"Schutz für Schutzbedürftige",NA,NA
"CDU und CSU stehen für eine an den Bedürfnissen und Interessen unseres Landes ausgerichtete Zuwanderungspolitik.","601",NA
"Die Mitgliedstaaten der Europäischen Union müssen auch künftig die Zuständigkeit behalten, über Zuwanderung in nationaler Verantwortung entscheiden zu können.","110",NA
"Wir treten zugleich für den Schutz politisch Verfolgter ein, wie es unserem Grundgesetz und der aus unserem christlich geprägten Menschenbild entspringenden Verantwortung entspricht.","201",NA
"Wer politisch verfolgt wird und schutzbedürftig ist, muss auf Deutschland vertrauen können.","201",NA
"Deshalb bekennen wir uns zum Grundrecht auf Asyl.","201",NA
"Wir setzen uns auch im Interesse der Betroffenen für zügige Verfahren bei Ausländerbehörden und Verwaltungsgerichten ein.","303",NA
"Auch in Zukunft werden wir Flüchtlingen helfen.","705",NA
"Dabei setzen wir uns auch für neue Formen des Schutzes ein, wie der Aufnahme von Flüchtlingen aus Drittstaaten, wenn ihnen eine baldige Rückkehr in das Herkunftsland nicht möglich ist oder wenn sie nicht dauerhaft in das Land, das sie zuerst aufgenommen hat, eingegliedert werden können.","705",NA
"Dabei bauen wir weiterhin, ebenso wie bei der Hilfe für Flüchtlinge weltweit, auf die enge und vertrauensvolle Zusammenarbeit mit dem Flüchtlingshochkommissar der Vereinten Nationen.","107",NA
"Eine Zuwanderung, die darauf gerichtet ist, die europäische Freizügigkeit zu missbrauchen und die sozialen Sicherungssysteme unseres Landes auszunutzen, lehnen wir ab.","601",NA
"Es bedarf einer europäischen Lösung, um die Lage in den Herkunftsländern zu verbessern und Missbrauch zu verhindern.","108",NA
"Insbesondere müssen Lebensbedingungen und Integration der Menschen in ihren Heimatländern deutlich verbessert werden, sodass sie dort eine Perspektive haben.","503",NA
"4.4 Jede Begabung zählt – Menschen mit Behinderung",NA,NA
"Eine inklusive Gesellschaft ist ein zentrales Ziel von CDU und CSU.","503",NA
"Wir werden uns hierbei weiter für die Umsetzung der UN Behindertenrechtskonvention in Deutschland einsetzen.","201",NA
"Wir arbeiten dafür, dass Menschen mit Behinderung und gesundheitlichen Beeinträchtigungen ihren Alltag möglichst selbstbestimmt meistern und gestalten können.","705",NA
"Wir wollen, dass Menschen mit und ohne Behinderung selbstverständlich zusammen leben, lernen, arbeiten, feiern und gemeinsam unser Land gestalten.","705",NA
"Dafür bedarf es Barrierefreiheit im Wohnungs-und Straßenbau, im öffentlichen Verkehr, in der Kommunikation, im Sport, in der Freizeit und in der Kultur.","503",NA
"In einer älter werdenden Gesellschaft wird auch der Anteil der Menschen mit gesundheitlichen Einschränkungen steigen, die genau das tun wollen, was für alle selbstverständlich ist: Arbeiten, Einkaufen, Sport treiben, Reisen, ins Kino gehen, Museen und Ausstellungen besuchen oder im Internet surfen.","503",NA
"Auf dem Weg in die inklusive Gesellschaft",NA,NA
"Auf diesem Weg haben wir schon viel erreicht: Wir haben die Grundlage dafür gelegt, dass bis 2022 der öffentliche Nahverkehr in ganz Deutschland barrierefrei wird.","705",NA
"Ab 2016 muss jeder erstmals zugelassene Fernbus mit mindestens zwei Stellplätzen für Rollstuhlfahrer sowie mit Einstiegshilfen ausgestattet sein.","705",NA
"Auch haben wir erstmals Standards festgelegt, wie Gebäude barrierefrei gestaltet werden können.","705",NA
"Wir werden weiter daran arbeiten, das Leben für Menschen mit Behinderungen und gesundheitlichen Einschränkungen im Alltag zu erleichtern und die vielen kleinen und großen Hürden, die hier noch im Wege stehen, abzubauen.","705",NA
"Wir wollen Menschen mit Behinderung bei allen sie betreffenden Angelegenheiten als Experten in eigener Sache beteiligen.","202",NA
"Bildung: Die inklusive Schule weiter voranbringen",NA,NA
"Die Unterstützung von Kindern mit Behinderung und ihren Angehörigen liegt uns besonders am Herzen.","705",NA
"Wir wollen behinderte Kinder stärker in den Regelunterricht einbeziehen, dabei aber nicht auf individuelle Förderung verzichten.","506",NA
"Unser Ansatz dabei lautet: „So viel Inklusion wie möglich – so viel besondere Förderung wie nötig“.","503",NA
"Die inklusive Schule werden wir daher weiter voranbringen.","506",NA
"Inklusive Schule heißt für uns, dass wir den Menschen in den Mittelpunkt stellen:","506",NA
"Jeder Schüler muss bestmöglich gefördert und unterstützt werden.","506",NA
"Voraussetzung dafür sind Barrierefreiheit, gut ausgebildete Lehrer und genügend Förderlehrerstunden.","506",NA
"Zugleich sprechen wir uns dafür aus, Förderschulen zu erhalten, wo dies im Interesse der Kinder mit besonderem Förderbedarf liegt.","506",NA
"Bessere Chancen auf dem Arbeitsmarkt",NA,NA
"Durch Arbeit zum eigenen Lebensunterhalt beitragen zu können, hat für Menschen mit Behinderungen eine besondere Bedeutung.","705",NA
"Unsere Inklusionspolitik hat auf dem Arbeits-und Ausbildungsmarkt bereits zu deutlichen Verbesserungen geführt, u. a. durch die Initiative „Job 4000“ und das Programm „Initiative Inklusion“.","701",NA
"Wir wollen künftig vor allem kleine Betriebe noch stärker einbeziehen, da gerade sie ein vertrautes, oft fast familiäres Arbeitsumfeld bieten können.","701",NA
"Wo möglich, wollen wir die Wege in eine betriebliche Ausbildung unterstützen.","701",NA
"Auch älteren schwerbehinderten Menschen sollen durch Lohnzuschüsse neue Brücken in den Arbeitsmarkt gebaut werden.","701",NA
"CDU und CSU haben den Rechtsanspruch auf das Persönliche Budget unterstützt.","504",NA
"Damit erhalten Menschen mit Behinderung Geld anstelle von Sachleistungen und können damit ihr Leben stärker selbst bestimmen.","504",NA
"Wir wollen, dass dieser Anspruch auf Leistungen zur Teilhabe am Arbeitsleben auch dann erhalten bleibt, wenn sie auf dem ersten Arbeitsmarkt ausgebildet und beschäftigt werden.","504",NA
"Außerdem wollen wir die Hinzuverdienstgrenzen überprüfen, damit sich zusätzliche Leistung auch für Menschen mit einer Behinderung lohnt.","701",NA
"Wir wollen die Eingliederungshilfe für Menschen mit Behinderungen neu regeln.","504",NA
"Ihnen die gleichberechtigte und selbstbestimmte Teilhabe am gesellschaftlichen Leben besser zu ermöglichen, ist eine gesamtgesellschaftliche Aufgabe.","503",NA
"Barrierefreier Tourismus",NA,NA
"Barrierefreiheit soll zu einem Qualitätsmerkmal des Deutschlandtourismus werden.","503",NA
"Sie ist eine Grundvoraussetzung für die selbstbestimmte und gleichberechtigte Teilhabe von Menschen mit Behinderungen.","503",NA
"Wir wollen helfen, bestehende Angebote besser miteinander zu vernetzen und zu vermarkten","402",NA
"sowie Mitarbeiter besser in Fragen der Barrierefreiheit zu qualifizieren.","411",NA
"Ziel muss die durchgehende Barrierefreiheit sein, von der Buchung über die An-und Abreise bis hin zur Unterkunft.","705",NA
"Inklusion im Sport",NA,NA
"CDU und CSU wollen den Behindertensport auf allen Ebenen weiter fördern.","502",NA
"Dabei setzen wir uns verstärkt für die Möglichkeit ein, dass Menschen mit und ohne Behinderung gemeinsam Sport treiben.","606",NA
"Bei Sportstätten werden wir darauf achten, dass sie barrierefrei gebaut werden.","705",NA
"Wir wollen uns für eine stärkere öffentliche Aufmerksamkeit und mediale Berichterstattung für den Behindertensport einsetzen.","705",NA
"4.5 Helden des Alltags – Ehrenamt und Sport fördern",NA,NA
"Das Ehrenamt macht unser Land stark.","606",NA
"Jeder vierte in unserem Land ist ehrenamtlich engagiert und leistet damit einen wichtigen Beitrag zum Zusammenhalt in unserer Gesellschaft.","606",NA
"Ohne diesen Einsatz wäre vieles in Deutschland nicht möglich – von den Rettungsdiensten bis hin zum Naturschutz.","606",NA
"Gerade in einer älter werdenden Gesellschaft wird die Bedeutung des Ehrenamtes weiter zunehmen.","606",NA
"Ehrenamt stärken – Rahmenbedingungen weiter verbessern",NA,NA
"Wir wollen auch in Zukunft diejenigen unterstützen, die bereit sind, sich ehrenamtlich zu engagieren.","606",NA
"Dazu wollen wir die steuerlichen Rahmenbedingungen weiter verbessern.","606",NA
"Ehrenamtlich Tätige und Vereine wollen wir von Bürokratie entlasten","303",NA
"und Erfolgsmodelle wie den Bundesfreiwilligendienst und die Mehrgenerationenhäuser fortentwickeln.","606",NA
"Ehrenamtliche Kräfte bei der freiwilligen Feuerwehr, den Rettungsdiensten, dem Technischen Hilfswerk und den Hilfsorganisationen sind oft rund um die Uhr in Einsatzbereitschaft.","606",NA
"Ohne ihren Einsatz würde es in den allermeisten Städten und Gemeinden keine Hilfe geben, wenn Feuer ausbricht oder schwere Unwetter ihre Spuren hinterlassen.","606",NA
"Die Flutkatastrophe im Juni hat uns erneut eindrucksvoll die Bedeutung dieses Einsatzes vor Augen geführt.","606",NA
"Deshalb unterstützen wir diejenigen, die sich aufopfernd und unentgeltlich für die Sicherheit ihrer Mitmenschen einsetzen, in ihrer Arbeit.","606",NA
"Wir werden weiterhin dafür sorgen, dass sie auf eine gute technische Ausstattung bei ihren oft gefährlichen Einsätzen zurückgreifen können.","411",NA
"Wir wollen auch in Zukunft dazu beitragen, junge Menschen für ehrenamtliches Engagement zu gewinnen.","606",NA
"Dazu wollen wir mit Kampagnen gezielt werben und deutlich machen, wie wertvoll und sinnstiftend ein solches Engagement ist.","606",NA
"Unser Gemeinwesen ist auf das Engagement der Bürgerinnen und Bürger angewiesen.","606",NA
"Wir brauchen vor Ort den breiten Sachverstand der Stadt-und Gemeinderäte, der Ortsvorsteher und der ehrenamtlichen Bürgermeister.","606",NA
"Ihren Einsatz wollen wir weiter unterstützen.","606",NA
"Deshalb wollen wir auf Dauer sicherstellen, dass Aufwandsentschädigungen für diese Wahlämter nicht die Rente mindern.","606",NA
"CDU und CSU dringen auf mehr Anerkennung für ehrenamtliche Arbeit und geleistete Freiwilligenjahre in den Berufsbiografien.","606",NA
"Die Hochschulen sollen künftig bei der Vergabe von Studienplätzen stärker als bisher die Leistungen von freiwillig Wehrdienstleistenden, Bundesfreiwilligen und Jugendfreiwilligen berücksichtigen.","606",NA
"Den Deutschen Engagementpreis wollen wir weiter ausbauen.","606",NA
"Die Idee der Ehrenamtskarte soll bundesweit zum Einsatz kommen und auf das Engagement von Schüler-, Studenten-, Auszubildenden-, Eltern-und Mitarbeitervertretungen ausgeweitet werden.","606",NA
"Freiwilligendienste stärken",NA,NA
"Mit dem Bundesfreiwilligendienst ist uns ein großer Erfolg gelungen.","305",NA
"Heute sind mehr Menschen denn je in den Freiwilligendiensten engagiert.","305",NA
"Diese Politik wollen CDU und CSU fortentwickeln.","606",NA
"Dabei wollen wir die Vielfalt der Freiwilligendienste erhalten, die Angebote weiterentwickeln und ihre Förderung noch besser an die Bedürfnisse von Freiwilligen und Einsatzstellen anpassen.","606",NA
"Auch kleine, verbandsfreie und kommunale Einrichtungen sollen künftig die Möglichkeit erhalten, Freiwillige bei sich aufzunehmen.","606",NA
"Die Möglichkeit, einen Freiwilligendienst im Ausland zu leisten, wollen wir ausbauen.","606",NA
"Jugendpolitik ist gesellschaftliche Zukunftspolitik",NA,NA
"Jugendpolitik ist aktive Zukunftspolitik.","706",NA
